iso3,country,region,income_group,physicians_per_1000,physicians_per_1000_observed_years,physicians_per_1000_aggregation,nurses_midwives_per_1000,nurses_midwives_per_1000_observed_years,nurses_midwives_per_1000_aggregation,hospital_beds_per_1000,hospital_beds_per_1000_observed_years,hospital_beds_per_1000_aggregation,current_health_expenditure_per_capita_ppp,current_health_expenditure_per_capita_ppp_observed_years,current_health_expenditure_per_capita_ppp_aggregation,current_health_expenditure_gdp,current_health_expenditure_gdp_observed_years,current_health_expenditure_gdp_aggregation,domestic_gov_health_expenditure_gdp,domestic_gov_health_expenditure_gdp_observed_years,domestic_gov_health_expenditure_gdp_aggregation,measles_immunization_coverage,measles_immunization_coverage_observed_years,measles_immunization_coverage_aggregation,dpt_immunization_coverage,dpt_immunization_coverage_observed_years,dpt_immunization_coverage_aggregation,tuberculosis_incidence,tuberculosis_incidence_observed_years,tuberculosis_incidence_aggregation,hiv_prevalence,hiv_prevalence_observed_years,hiv_prevalence_aggregation,age65_share,age65_share_observed_years,age65_share_aggregation,population_density,population_density_observed_years,population_density_aggregation,urban_population_share,urban_population_share_observed_years,urban_population_share_aggregation,ncd_mortality_risk,ncd_mortality_risk_observed_years,ncd_mortality_risk_aggregation,air_pollution_pm25,air_pollution_pm25_observed_years,air_pollution_pm25_aggregation,life_expectancy,life_expectancy_observed_years,life_expectancy_aggregation,under5_mortality,under5_mortality_observed_years,under5_mortality_aggregation,adult_mortality_female,adult_mortality_female_observed_years,adult_mortality_female_aggregation,adult_mortality_male,adult_mortality_male_observed_years,adult_mortality_male_aggregation,uhc_service_coverage_index,uhc_service_coverage_index_observed_years,uhc_service_coverage_index_aggregation,domestic_gov_health_expenditure_share,domestic_gov_health_expenditure_share_observed_years,domestic_gov_health_expenditure_share_aggregation,out_of_pocket_expenditure_share,out_of_pocket_expenditure_share_observed_years,out_of_pocket_expenditure_share_aggregation,out_of_pocket_expenditure_per_capita_ppp,out_of_pocket_expenditure_per_capita_ppp_observed_years,out_of_pocket_expenditure_per_capita_ppp_aggregation,basic_sanitation_access,basic_sanitation_access_observed_years,basic_sanitation_access_aggregation,basic_drinking_water_access,basic_drinking_water_access_observed_years,basic_drinking_water_access_aggregation,basic_handwashing_access,basic_handwashing_access_observed_years,basic_handwashing_access_aggregation,diabetes_prevalence,diabetes_prevalence_observed_years,diabetes_prevalence_aggregation,gdp_per_capita_ppp,gdp_per_capita_ppp_observed_years,gdp_per_capita_ppp_aggregation,population_total,population_total_observed_years,population_total_aggregation,expanded_feature_missing_count,expanded_feature_missing_rate,expanded_primary_sample
RUS,Russian Federation,Europe & Central Asia,High income,4.0418,5.0,mean_2015_2019,8.9962,5.0,mean_2015_2019,7.26,5.0,mean_2015_2019,1454.403754431938,5.0,mean_2015_2019,5.389669802,5.0,mean_2015_2019,3.16395254,5.0,mean_2015_2019,98.0,5.0,mean_2015_2019,97.0,5.0,mean_2015_2019,58.6,5.0,mean_2015_2019,,,,14.26809372032866,5,mean_2015_2019,8.86373077395131,5.0,mean_2015_2019,74.45456967169443,5,mean_2015_2019,25.2,5.0,mean_2015_2019,12.230000281884799,5.0,mean_2015_2019,72.20643902439024,5,mean_2015_2019,7.0,5.0,mean_2015_2019,112.83099999999999,5,mean_2015_2019,300.49940000000004,5,mean_2015_2019,78.0,5.0,mean_2015_2019,58.673163604,5.0,mean_2015_2019,38.901895904,5.0,mean_2015_2019,563.6207933654282,5.0,mean_2015_2019,87.95179385455398,5.0,mean_2015_2019,96.6968844857931,5.0,mean_2015_2019,,,,,,,35893.8015625,5.0,mean_2015_2019,145160166.6,5,mean_2015_2019,2,0.07692307692307693,True
RWA,Rwanda,Sub-Saharan Africa ,Low income,0.12279999999999999,5.0,mean_2015_2019,1.031,4.0,mean_2015_2019,0.73,5.0,mean_2015_2019,113.28501435936619,5.0,mean_2015_2019,5.673543834,5.0,mean_2015_2019,1.7294363259999996,5.0,mean_2015_2019,96.6,5.0,mean_2015_2019,97.8,5.0,mean_2015_2019,64.6,5.0,mean_2015_2019,2.9800000000000004,5.0,mean_2015_2019,3.150872018428694,5,mean_2015_2019,494.7333927847591,5.0,mean_2015_2019,20.415482826450024,5,mean_2015_2019,20.48,5.0,mean_2015_2019,30.697579369071725,5.0,mean_2015_2019,66.06739999999999,5,mean_2015_2019,44.839999999999996,5.0,mean_2015_2019,194.4614,5,mean_2015_2019,275.1002,5,mean_2015_2019,54.0,5.0,mean_2015_2019,30.616952894,5.0,mean_2015_2019,12.211630248,5.0,mean_2015_2019,13.791892919235341,5.0,mean_2015_2019,71.22256480171718,5.0,mean_2015_2019,57.33804673691088,5.0,mean_2015_2019,14.39652474964106,5.0,mean_2015_2019,,,,2413.5356401824674,5.0,mean_2015_2019,12205072.8,5,mean_2015_2019,0,0.0,True
SAU,Saudi Arabia,"Middle East, North Africa, Afghanistan & Pakistan",High income,2.6235999999999997,5.0,mean_2015_2019,5.832,4.0,mean_2016_2019,2.402,5.0,mean_2015_2019,3044.5721318592423,5.0,mean_2015_2019,5.788554478,5.0,mean_2015_2019,4.095864486,5.0,mean_2015_2019,97.0,5.0,mean_2015_2019,97.2,5.0,mean_2015_2019,10.8,5.0,mean_2015_2019,0.1,5.0,mean_2015_2019,2.310599240905734,5,mean_2015_2019,14.1423195902665,5.0,mean_2015_2019,83.29928068428339,5,mean_2015_2019,13.66,5.0,mean_2015_2019,60.58716298902628,5.0,mean_2015_2019,78.3828,5,mean_2015_2019,8.06,5.0,mean_2015_2019,61.016200000000005,5,mean_2015_2019,87.7062,5,mean_2015_2019,81.2,5.0,mean_2015_2019,70.799386596,5.0,mean_2015_2019,14.092148592000001,5.0,mean_2015_2019,429.0176269717808,5.0,mean_2015_2019,97.57183533105004,5.0,mean_2015_2019,99.05183040579382,5.0,mean_2015_2019,98.39893560571102,4.0,mean_2016_2019,,,,59551.3464275894,5.0,mean_2015_2019,30401603.0,5,mean_2015_2019,0,0.0,True
SDN,Sudan,Sub-Saharan Africa ,Low income,0.25,2.0,latest_pre2020_2017,1.083,2.0,latest_pre2020_2018,0.68,5.0,mean_2015_2019,234.9176910608332,5.0,mean_2015_2019,5.294917774,5.0,mean_2015_2019,1.051478136,5.0,mean_2015_2019,88.4,5.0,mean_2015_2019,93.4,5.0,mean_2015_2019,77.0,5.0,mean_2015_2019,0.1,5.0,mean_2015_2019,2.7866737850663776,5,mean_2015_2019,22.88837259100642,5.0,mean_2015_2019,34.284336143552096,5,mean_2015_2019,22.72,5.0,mean_2015_2019,58.173710652168495,5.0,mean_2015_2019,65.10040000000001,5,mean_2015_2019,59.74000000000001,5.0,mean_2015_2019,171.7056,5,mean_2015_2019,255.88060000000002,5,mean_2015_2019,46.4,5.0,mean_2015_2019,20.148651887999996,5.0,mean_2015_2019,71.518098452,5.0,mean_2015_2019,168.90211799751597,5.0,mean_2015_2019,46.07011470961636,5.0,mean_2015_2019,58.18614793998546,5.0,mean_2015_2019,17.757418023634703,5.0,mean_2015_2019,,,,3967.3913574218777,5.0,mean_2015_2019,42755480.0,5,mean_2015_2019,0,0.0,True
SEN,Senegal,Sub-Saharan Africa ,Lower middle income,0.11035,4.0,mean_2015_2019,0.3355,4.0,mean_2015_2019,0.7033333333333333,3.0,mean_2015_2019,142.3063301871556,5.0,mean_2015_2019,4.344937994,5.0,mean_2015_2019,1.066693234,5.0,mean_2015_2019,87.0,5.0,mean_2015_2019,91.6,5.0,mean_2015_2019,153.2,5.0,mean_2015_2019,0.38,5.0,mean_2015_2019,3.5077589805067384,5,mean_2015_2019,80.37217472601671,5.0,mean_2015_2019,48.021692254536035,5,mean_2015_2019,22.580000000000002,5.0,mean_2015_2019,64.82526252271956,5.0,mean_2015_2019,67.0562,5,mean_2015_2019,49.3,5.0,mean_2015_2019,155.7672,5,mean_2015_2019,217.09,5,mean_2015_2019,46.4,5.0,mean_2015_2019,24.55432167,5.0,mean_2015_2019,49.591471862,5.0,mean_2015_2019,70.4669902923869,5.0,mean_2015_2019,55.049511028665066,5.0,mean_2015_2019,79.99374183507229,5.0,mean_2015_2019,21.4803623652192,5.0,mean_2015_2019,,,,3848.840035716066,5.0,mean_2015_2019,15474054.8,5,mean_2015_2019,0,0.0,True
SGP,Singapore,East Asia & Pacific,High income,2.3861999999999997,5.0,mean_2015_2019,6.230999999999999,3.0,mean_2015_2017,2.532,5.0,mean_2015_2019,4139.311644278814,5.0,mean_2015_2019,4.280103588,5.0,mean_2015_2019,2.095632908,5.0,mean_2015_2019,95.6,5.0,mean_2015_2019,96.6,5.0,mean_2015_2019,46.8,5.0,mean_2015_2019,0.1,5.0,mean_2015_2019,9.973774045917006,5,mean_2015_2019,7892.211055154032,5.0,mean_2015_2019,100.0,5,mean_2015_2019,9.28,5.0,mean_2015_2019,16.4426491442422,5.0,mean_2015_2019,83.11560975609756,5,mean_2015_2019,2.58,5.0,mean_2015_2019,37.5428,5,mean_2015_2019,63.6912,5,mean_2015_2019,88.0,5.0,mean_2015_2019,48.957126618,5.0,mean_2015_2019,31.051792144,5.0,mean_2015_2019,1279.6430623614901,5.0,mean_2015_2019,100.0,5.0,mean_2015_2019,100.0,5.0,mean_2015_2019,,,,,,,115409.43815311122,5.0,mean_2015_2019,5619356.6,5,mean_2015_2019,1,0.038461538461538464,True
SLB,Solomon Islands,East Asia & Pacific,Lower middle income,0.181,1.0,latest_pre2020_2016,1.993,1.0,latest_pre2020_2018,,,,104.9103830747994,5.0,mean_2015_2019,4.289976832000001,5.0,mean_2015_2019,3.108140516,5.0,mean_2015_2019,83.0,5.0,mean_2015_2019,88.6,5.0,mean_2015_2019,131.0,5.0,mean_2015_2019,0.1,5.0,mean_2015_2019,3.6379592424712484,5,mean_2015_2019,24.470982493747776,5.0,mean_2015_2019,25.424127128471618,5,mean_2015_2019,38.54,5.0,mean_2015_2019,13.773682614985779,5.0,mean_2015_2019,69.65259999999999,5,mean_2015_2019,24.080000000000002,5.0,mean_2015_2019,156.7056,5,mean_2015_2019,196.9212,5,mean_2015_2019,45.2,5.0,mean_2015_2019,72.59107055400001,5.0,mean_2015_2019,3.283728314,5.0,mean_2015_2019,3.4412550625427016,5.0,mean_2015_2019,31.205005111343223,5.0,mean_2015_2019,72.125075328987,5.0,mean_2015_2019,38.24569180901078,5.0,mean_2015_2019,,,,2686.271509032424,5.0,mean_2015_2019,684942.8,5,mean_2015_2019,1,0.038461538461538464,True
SLE,Sierra Leone,Sub-Saharan Africa ,Low income,0.033,2.0,latest_pre2020_2019,0.8064,5.0,mean_2015_2019,,,,204.8700821229382,5.0,mean_2015_2019,7.889477636,5.0,mean_2015_2019,0.657248772,5.0,mean_2015_2019,84.6,5.0,mean_2015_2019,89.6,5.0,mean_2015_2019,428.8,5.0,mean_2015_2019,1.58,5.0,mean_2015_2019,3.138443420459832,5,mean_2015_2019,102.26887226378497,5.0,mean_2015_2019,41.72199665724222,5,mean_2015_2019,24.54,5.0,mean_2015_2019,45.6288933307829,5.0,mean_2015_2019,57.760799999999996,5,mean_2015_2019,119.25999999999999,5.0,mean_2015_2019,258.01959999999997,5,mean_2015_2019,280.8442,5,mean_2015_2019,42.2,5.0,mean_2015_2019,9.017478564000001,5.0,mean_2015_2019,49.5356987,5.0,mean_2015_2019,95.38117672016288,5.0,mean_2015_2019,18.356462861408737,5.0,mean_2015_2019,59.906164701714474,5.0,mean_2015_2019,15.47992310910026,5.0,mean_2015_2019,,,,2746.780290578458,5.0,mean_2015_2019,7381767.2,5,mean_2015_2019,1,0.038461538461538464,True
SLV,El Salvador,Latin America & Caribbean ,Upper middle income,2.963,2.0,latest_pre2020_2018,1.864,4.0,mean_2015_2018,1.068,5.0,mean_2015_2019,762.4523644235506,5.0,mean_2015_2019,8.605395508,5.0,mean_2015_2019,4.69958334,5.0,mean_2015_2019,93.4,5.0,mean_2015_2019,93.8,5.0,mean_2015_2019,66.8,5.0,mean_2015_2019,0.43999999999999995,5.0,mean_2015_2019,7.3743988538556975,5,mean_2015_2019,299.615193050193,5.0,mean_2015_2019,71.07110290527343,5,mean_2015_2019,13.059999999999999,5.0,mean_2015_2019,21.631202717602857,5.0,mean_2015_2019,71.1952,5,mean_2015_2019,13.34,5.0,mean_2015_2019,120.38759999999999,5,mean_2015_2019,300.80319999999995,5,mean_2015_2019,79.2,5.0,mean_2015_2019,54.612600708,5.0,mean_2015_2019,36.440755464000006,5.0,mean_2015_2019,278.3395433209066,5.0,mean_2015_2019,86.1108328663762,5.0,mean_2015_2019,87.89922746363587,5.0,mean_2015_2019,89.8335418196709,5.0,mean_2015_2019,,,,10083.170194325374,5.0,mean_2015_2019,6208026.8,5,mean_2015_2019,0,0.0,True
SMR,San Marino,Europe & Central Asia,High income,,,,,,,,,,4357.041996163358,5.0,mean_2015_2019,8.308138847999999,5.0,mean_2015_2019,7.298992441999999,5.0,mean_2015_2019,85.4,5.0,mean_2015_2019,87.4,5.0,mean_2015_2019,0.0,5.0,mean_2015_2019,,,,19.03929539849568,5,mean_2015_2019,563.36,5.0,mean_2015_2019,97.0999984741211,5,mean_2015_2019,,,,11.03568371177142,5.0,mean_2015_2019,84.9312,5,mean_2015_2019,1.7,5.0,mean_2015_2019,29.693,5,mean_2015_2019,41.9176,5,mean_2015_2019,76.2,5.0,mean_2015_2019,87.862542728,5.0,mean_2015_2019,12.137457846,5.0,mean_2015_2019,526.8098507793095,5.0,mean_2015_2019,100.0,5.0,mean_2015_2019,99.9999983865597,5.0,mean_2015_2019,,,,,,,59841.42585756874,5.0,mean_2015_2019,33801.6,5,mean_2015_2019,6,0.23076923076923078,True
SOM,"Somalia, Fed. Rep.",Sub-Saharan Africa ,Low income,,,,,,,0.8699999999999999,5.0,mean_2015_2019,39.56537529201904,5.0,mean_2015_2019,2.5166791920000002,5.0,mean_2015_2019,0.12630219,5.0,mean_2015_2019,51.6,5.0,mean_2015_2019,51.6,5.0,mean_2015_2019,181.4,5.0,mean_2015_2019,0.1,5.0,mean_2015_2019,2.45839817815477,5,mean_2015_2019,23.76886217999808,5.0,mean_2015_2019,48.15227101545162,5,mean_2015_2019,29.619999999999997,5.0,mean_2015_2019,25.319774450031762,5.0,mean_2015_2019,54.909000000000006,5,mean_2015_2019,135.14,5.0,mean_2015_2019,270.46500000000003,5,mean_2015_2019,351.1157999999999,5,mean_2015_2019,27.0,5.0,mean_2015_2019,5.08238964,5.0,mean_2015_2019,42.077876284,5.0,mean_2015_2019,16.576363596974023,5.0,mean_2015_2019,37.161382565723684,5.0,mean_2015_2019,58.58764970834945,5.0,mean_2015_2019,29.228217502466983,5.0,mean_2015_2019,,,,1450.402932086598,5.0,mean_2015_2019,14911158.0,5,mean_2015_2019,2,0.07692307692307693,True
SRB,Serbia,Europe & Central Asia,Upper middle income,2.968,4.0,mean_2015_2018,6.366,4.0,mean_2015_2018,5.581999999999999,5.0,mean_2015_2019,1444.292866647098,5.0,mean_2015_2019,8.197343636,5.0,mean_2015_2019,4.762201976,5.0,mean_2015_2019,87.0,5.0,mean_2015_2019,95.4,5.0,mean_2015_2019,27.6,5.0,mean_2015_2019,0.1,5.0,mean_2015_2019,19.94549940116082,5,mean_2015_2019,80.27075691744797,5.0,mean_2015_2019,60.60759803056334,5,mean_2015_2019,21.660000000000004,5.0,mean_2015_2019,25.88882572219348,5.0,mean_2015_2019,75.66829268292683,5,mean_2015_2019,5.9399999999999995,5.0,mean_2015_2019,77.2064,5,mean_2015_2019,148.4354,5,mean_2015_2019,68.8,5.0,mean_2015_2019,58.08846358999999,5.0,mean_2015_2019,39.405246733999995,5.0,mean_2015_2019,567.0301108286897,5.0,mean_2015_2019,97.66662907005957,5.0,mean_2015_2019,93.96058473329833,5.0,mean_2015_2019,,,,,,,19714.3887048283,5.0,mean_2015_2019,7020480.4,5,mean_2015_2019,1,0.038461538461538464,True
SSD,South Sudan,Sub-Saharan Africa ,Low income,0.033,2.0,latest_pre2020_2019,0.585,2.0,latest_pre2020_2019,,,,75.80234582402336,3.0,mean_2017_2019,14.291439373333333,3.0,mean_2017_2019,1.34896974,3.0,mean_2017_2019,57.0,5.0,mean_2015_2019,52.6,5.0,mean_2015_2019,368.2,5.0,mean_2015_2019,1.8800000000000001,5.0,mean_2015_2019,2.5531006693860343,5,mean_2015_2019,16.692727992024437,5.0,mean_2015_2019,19.353369331409517,5,mean_2015_2019,20.16,5.0,mean_2015_2019,35.27468868922303,5.0,mean_2015_2019,44.3724,5,mean_2015_2019,207.22000000000003,5.0,mean_2015_2019,368.3848,5,mean_2015_2019,525.4464,5,mean_2015_2019,34.4,5.0,mean_2015_2019,9.84816138,3.0,mean_2017_2019,29.02861849333333,3.0,mean_2017_2019,21.34970380861617,3.0,mean_2017_2019,11.000398870326046,5.0,mean_2015_2019,40.10007969006544,5.0,mean_2015_2019,21.6038952704251,4.0,mean_2016_2019,,,,,,,10548635.6,5,mean_2015_2019,1,0.038461538461538464,True
STP,Sao Tome and Principe,Sub-Saharan Africa ,Lower middle income,0.492,2.0,latest_pre2020_2019,2.1013333333333333,3.0,mean_2015_2019,2.91,1.0,latest_pre2020_2019,240.31718490426903,5.0,mean_2015_2019,6.600217914,5.0,mean_2015_2019,2.682204198,5.0,mean_2015_2019,93.2,5.0,mean_2015_2019,95.4,5.0,mean_2015_2019,140.6,5.0,mean_2015_2019,,,,3.6838273660992717,5,mean_2015_2019,215.52687500000002,5.0,mean_2015_2019,67.65226745605469,5,mean_2015_2019,20.32,5.0,mean_2015_2019,22.972638822618016,5.0,mean_2015_2019,67.061,5,mean_2015_2019,19.9,5.0,mean_2015_2019,186.74020000000002,5,mean_2015_2019,310.04139999999995,5,mean_2015_2019,54.8,5.0,mean_2015_2019,40.566903306,5.0,mean_2015_2019,15.499441719999998,5.0,mean_2015_2019,37.19585058670826,5.0,mean_2015_2019,43.0514304626515,5.0,mean_2015_2019,75.96827840288533,5.0,mean_2015_2019,48.39800339385002,5.0,mean_2015_2019,,,,5499.34453333176,5.0,mean_2015_2019,206905.8,5,mean_2015_2019,1,0.038461538461538464,True
SUR,Suriname,Latin America & Caribbean ,Upper middle income,1.00475,4.0,mean_2015_2018,2.4312,5.0,mean_2015_2019,2.8139999999999996,5.0,mean_2015_2019,1120.096748208566,5.0,mean_2015_2019,6.422597124000001,5.0,mean_2015_2019,4.109318874,5.0,mean_2015_2019,73.8,5.0,mean_2015_2019,75.0,5.0,mean_2015_2019,33.0,5.0,mean_2015_2019,1.6,5.0,mean_2015_2019,6.428488819945097,5,mean_2015_2019,3.698738022452644,5.0,mean_2015_2019,66.1073060372109,5,mean_2015_2019,21.28,5.0,mean_2015_2019,28.17781303424386,5.0,mean_2015_2019,71.2068,5,mean_2015_2019,19.5,5.0,mean_2015_2019,142.31920000000002,5,mean_2015_2019,228.6598,5,mean_2015_2019,75.4,5.0,mean_2015_2019,63.022235108,5.0,mean_2015_2019,20.875952148,5.0,mean_2015_2019,224.92766963852878,5.0,mean_2015_2019,87.85856170347046,5.0,mean_2015_2019,96.64442754431158,5.0,mean_2015_2019,72.096442605683,5.0,mean_2015_2019,,,,22650.745438631515,5.0,mean_2015_2019,593675.6,5,mean_2015_2019,0,0.0,True
SVK,Slovak Republic,Europe & Central Asia,High income,3.489,5.0,mean_2015_2019,6.0342,5.0,mean_2015_2019,5.764,5.0,mean_2015_2019,2125.126954502344,5.0,mean_2015_2019,6.816720678,5.0,mean_2015_2019,5.396273612,5.0,mean_2015_2019,95.6,5.0,mean_2015_2019,96.4,5.0,mean_2015_2019,5.84,5.0,mean_2015_2019,0.1,5.0,mean_2015_2019,15.19947491136148,5,mean_2015_2019,113.1219775112414,5.0,mean_2015_2019,53.61548057850594,5,mean_2015_2019,17.62,5.0,mean_2015_2019,17.9532398789473,5.0,mean_2015_2019,77.16536585365853,5,mean_2015_2019,6.0200000000000005,5.0,mean_2015_2019,62.9572,5,mean_2015_2019,145.9622,5,mean_2015_2019,81.4,5.0,mean_2015_2019,79.156106564,5.0,mean_2015_2019,18.62236061,5.0,mean_2015_2019,396.01035755313126,5.0,mean_2015_2019,97.52862018839444,5.0,mean_2015_2019,99.78761869361533,5.0,mean_2015_2019,,,,,,,35269.93006923226,5.0,mean_2015_2019,5438949.8,5,mean_2015_2019,1,0.038461538461538464,True
SVN,Slovenia,Europe & Central Asia,High income,3.0822,5.0,mean_2015_2019,9.876,5.0,mean_2015_2019,4.482,5.0,mean_2015_2019,3087.139189293236,5.0,mean_2015_2019,8.464673616,5.0,mean_2015_2019,6.099103832,5.0,mean_2015_2019,93.2,5.0,mean_2015_2019,94.2,5.0,mean_2015_2019,6.4799999999999995,5.0,mean_2015_2019,0.1,5.0,mean_2015_2019,18.96898301389742,5,mean_2015_2019,102.85707733499301,5.0,mean_2015_2019,54.63945484867802,5,mean_2015_2019,12.099999999999998,5.0,mean_2015_2019,16.552754363880183,5.0,mean_2015_2019,81.17756097560975,5,mean_2015_2019,2.48,5.0,mean_2015_2019,43.1216,5,mean_2015_2019,92.9026,5,mean_2015_2019,82.8,5.0,mean_2015_2019,72.05371399,5.0,mean_2015_2019,12.089012908,5.0,mean_2015_2019,372.37056476696404,5.0,mean_2015_2019,98.52462905115189,5.0,mean_2015_2019,99.60449903535024,5.0,mean_2015_2019,,,,,,,41563.6797613696,5.0,mean_2015_2019,2071448.0,5,mean_2015_2019,1,0.038461538461538464,True
SWE,Sweden,Europe & Central Asia,High income,4.2572,5.0,mean_2015_2019,11.682,5.0,mean_2015_2019,2.238,5.0,mean_2015_2019,5754.624246946287,5.0,mean_2015_2019,10.972139166000002,5.0,mean_2015_2019,9.255864334,5.0,mean_2015_2019,97.2,5.0,mean_2015_2019,97.6,5.0,mean_2015_2019,6.860000000000001,5.0,mean_2015_2019,0.1,5.0,mean_2015_2019,19.81742587421048,5,mean_2015_2019,24.666600061754558,5.0,mean_2015_2019,87.20716486238047,5,mean_2015_2019,8.819999999999999,5.0,mean_2015_2019,6.084359384182721,5.0,mean_2015_2019,82.51804878048782,5,mean_2015_2019,2.76,5.0,mean_2015_2019,38.9732,5,mean_2015_2019,62.875000000000014,5,mean_2015_2019,83.6,5.0,mean_2015_2019,84.357562256,5.0,mean_2015_2019,14.409075546,5.0,mean_2015_2019,828.0742423567165,5.0,mean_2015_2019,98.8852153217525,5.0,mean_2015_2019,99.69456569230347,5.0,mean_2015_2019,,,,,,,60396.72420983265,5.0,mean_2015_2019,10046814.0,5,mean_2015_2019,1,0.038461538461538464,True
SWZ,Eswatini,Sub-Saharan Africa ,Lower middle income,0.17033333333333334,3.0,mean_2016_2018,3.74625,4.0,mean_2015_2018,,,,636.8936129283618,5.0,mean_2015_2019,7.315950678,5.0,mean_2015_2019,3.4285271639999997,5.0,mean_2015_2019,86.6,5.0,mean_2015_2019,90.0,5.0,mean_2015_2019,498.2,5.0,mean_2015_2019,28.52,5.0,mean_2015_2019,3.585869037007236,5,mean_2015_2019,67.43393023255815,5.0,mean_2015_2019,23.80059986782254,5,mean_2015_2019,35.22,5.0,mean_2015_2019,20.36425661435412,5.0,mean_2015_2019,57.46,5,mean_2015_2019,53.48,5.0,mean_2015_2019,381.98400000000004,5,mean_2015_2019,495.9668,5,mean_2015_2019,67.8,5.0,mean_2015_2019,46.627394104,5.0,mean_2015_2019,10.203007696,5.0,mean_2015_2019,64.67199870565298,5.0,mean_2015_2019,60.23562708093726,5.0,mean_2015_2019,71.89237537995776,5.0,mean_2015_2019,31.5439802540792,5.0,mean_2015_2019,,,,9585.480065272293,5.0,mean_2015_2019,1159863.6,5,mean_2015_2019,1,0.038461538461538464,True
SXM,Sint Maarten (Dutch part),Latin America & Caribbean ,High income,,,,,,,,,,,,,,,,,,,,,,,,,8.059999999999999,5.0,mean_2015_2019,,,,9.11414528652389,5,mean_2015_2019,1145.9588235294118,5.0,mean_2015_2019,100.0,5,mean_2015_2019,,,,,,,75.7358,5,mean_2015_2019,,,,67.749,5,mean_2015_2019,117.4268,5,mean_2015_2019,,,,,,,,,,,,,98.7810265603988,3.0,mean_2015_2017,99.3111793297519,3.0,mean_2015_2017,,,,,,,47286.507277999925,5.0,mean_2015_2019,38962.6,5,mean_2015_2019,17,0.6538461538461539,False
SYC,Seychelles,Sub-Saharan Africa ,High income,1.9349999999999998,3.0,mean_2016_2019,6.614333333333334,3.0,mean_2016_2019,2.808,5.0,mean_2015_2019,1136.3414372099433,5.0,mean_2015_2019,4.4208304400000005,5.0,mean_2015_2019,3.1713891,5.0,mean_2015_2019,97.8,5.0,mean_2015_2019,97.6,5.0,mean_2015_2019,11.5,5.0,mean_2015_2019,,,,7.176757882913783,5,mean_2015_2019,207.9678260869564,5.0,mean_2015_2019,43.52336571349306,5,mean_2015_2019,21.72,5.0,mean_2015_2019,9.510391004135563,5.0,mean_2015_2019,73.95853658536585,5,mean_2015_2019,14.719999999999999,5.0,mean_2015_2019,106.9956,5,mean_2015_2019,210.208,5,mean_2015_2019,79.6,5.0,mean_2015_2019,71.781170656,5.0,mean_2015_2019,25.692138290000003,5.0,mean_2015_2019,291.84061532268026,5.0,mean_2015_2019,98.74089766188294,5.0,mean_2015_2019,96.34843925974299,5.0,mean_2015_2019,,,,,,,31144.101264626464,5.0,mean_2015_2019,95665.2,5,mean_2015_2019,2,0.07692307692307693,True
SYR,Syrian Arab Republic,"Middle East, North Africa, Afghanistan & Pakistan",Low income,1.41425,4.0,mean_2016_2019,1.6985,4.0,mean_2016_2019,1.3699999999999999,5.0,mean_2015_2019,139.783946548468,5.0,mean_2015_2019,3.87733655,5.0,mean_2015_2019,1.873006534,5.0,mean_2015_2019,73.0,5.0,mean_2015_2019,59.4,5.0,mean_2015_2019,24.0,5.0,mean_2015_2019,0.1,5.0,mean_2015_2019,4.364056515305288,5,mean_2015_2019,106.4907683929642,5.0,mean_2015_2019,74.6665230099099,5,mean_2015_2019,22.32,5.0,mean_2015_2019,25.912641374662876,5.0,mean_2015_2019,66.4894,5,mean_2015_2019,31.860000000000003,5.0,mean_2015_2019,131.1114,5,mean_2015_2019,329.27799999999996,5,mean_2015_2019,71.0,5.0,mean_2015_2019,48.296656798,5.0,mean_2015_2019,43.64096755999999,5.0,mean_2015_2019,60.960293685687176,5.0,mean_2015_2019,93.25507876698208,5.0,mean_2015_2019,93.61092845928974,5.0,mean_2015_2019,84.1958643799259,5.0,mean_2015_2019,,,,5016.695588176406,5.0,mean_2015_2019,19554899.8,5,mean_2015_2019,0,0.0,True
TCA,Turks and Caicos Islands,Latin America & Caribbean ,High income,,,,,,,,,,,,,,,,,,,,,,,,,6.959999999999999,5.0,mean_2015_2019,,,,9.060005918091202,5,mean_2015_2019,42.012210526315776,5.0,mean_2015_2019,92.41136322790653,5,mean_2015_2019,,,,,,,77.50999999999999,5,mean_2015_2019,5.82,5.0,mean_2015_2019,76.4314,5,mean_2015_2019,112.6876,5,mean_2015_2019,,,,,,,,,,,,,93.12805403551525,4.0,mean_2016_2019,98.72156033035823,4.0,mean_2016_2019,94.90426044292771,4.0,mean_2016_2019,,,,25053.03574024262,5.0,mean_2015_2019,39911.6,5,mean_2015_2019,15,0.5769230769230769,False
