iso3,country,region,income_group,potential_capacity_score,capacity_score,preparedness_score,vulnerability_score,equity_access_score,method_disagreement_index,expanded_feature_missing_rate,evidence_variant,outcome,observed_outcome,predicted_outcome,realized_resilience_gap,conversion_efficiency_zscore,observed_shock_burden,conversion_profile,main_bottleneck_block,n,coverage_count,missing_count_from_potential_capacity_sample,missing_rate_from_potential_capacity_sample,missing_count,missing_rate,source_indicator,source_provenance,higher_is_worse
BLR,Belarus,Europe & Central Asia,Upper middle income,0.751985191892442,0.6506495746089037,0.9549718293872288,0.6122043999499703,0.7901149636236653,0.0885416666666666,0.0769230769230769,life_expectancy::life_expectancy_loss_2019_2022,life_expectancy_loss_2019_2022,0.12346341463420174,0.1798393408881263,-0.05637592625392457,0.04513267547305174,0.12346341463420174,capacity under-realizers,vulnerability,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
QAT,Qatar,"Middle East, North Africa, Afghanistan & Pakistan",High income,0.746674096402051,0.3429346613064137,0.9774170852937168,0.7087091624784967,0.9576354765295764,0.1893229166666666,0.0,life_expectancy::life_expectancy_loss_2019_2022,life_expectancy_loss_2019_2022,1.0879999999999939,-0.07397467523130312,1.161974675231297,-0.9302379474690771,1.0879999999999939,capacity under-realizers,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
ISR,Israel,"Middle East, North Africa, Afghanistan & Pakistan",High income,0.7458520258711318,0.5279205804875065,0.9666844126236896,0.7264596774701316,0.7623434329031993,0.0953124999999999,0.0769230769230769,life_expectancy::life_expectancy_loss_2019_2022,life_expectancy_loss_2019_2022,0.1048780487804919,0.19007587669132153,-0.08519782791082964,0.06820652313168342,0.1048780487804919,capacity under-realizers,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
MLT,Malta,"Middle East, North Africa, Afghanistan & Pakistan",High income,0.7422932540057879,0.6949066120095724,0.9452842452889392,0.64959822247046,0.6793839362541803,0.3864583333333333,0.0384615384615384,life_expectancy::life_expectancy_loss_2019_2022,life_expectancy_loss_2019_2022,0.3609756097560961,0.19794382148233963,0.16303178827375647,-0.13051778091962635,0.3609756097560961,uncertain / data-limited systems,vulnerability,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
HUN,Hungary,Europe & Central Asia,High income,0.7401533362116283,0.592121438040106,0.9848619247385212,0.6280352282588941,0.7555947538089919,0.140625,0.0769230769230769,life_expectancy::life_expectancy_loss_2019_2022,life_expectancy_loss_2019_2022,0.45121951219509526,0.4098961309840711,0.041323381211024135,-0.03308211283741924,0.45121951219509526,capacity under-realizers,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
ARG,Argentina,Latin America & Caribbean ,Upper middle income,0.7394775181902676,0.6546176521084986,0.8513215977301716,0.7004171361212989,0.7515536868011014,0.171875,0.0384615384615384,life_expectancy::life_expectancy_loss_2019_2022,life_expectancy_loss_2019_2022,1.0409999999999968,0.2450377271366312,0.7959622728633656,-0.6372206957297512,1.0409999999999968,capacity under-realizers,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
ARE,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",High income,0.7371535222427504,0.3453668031427175,0.9974899598393574,0.7977547814356623,0.8080025445532645,0.1830729166666666,0.0384615384615384,life_expectancy::life_expectancy_loss_2019_2022,life_expectancy_loss_2019_2022,2.109000000000009,0.10824748108424258,2.000752518915766,-1.6017353529837572,2.109000000000009,capacity under-realizers,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
KWT,Kuwait,"Middle East, North Africa, Afghanistan & Pakistan",High income,0.7367604750619614,0.395799648377058,0.9581999257779844,0.7128524493659094,0.880189876726894,0.1429687499999999,0.0384615384615384,life_expectancy::life_expectancy_loss_2019_2022,life_expectancy_loss_2019_2022,1.381951219512203,-0.039312578645758975,1.4212637981579619,-1.1378161216356921,1.381951219512203,capacity under-realizers,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
POL,Poland,Europe & Central Asia,High income,0.7355818926450353,0.5407322335707355,0.9361927703656184,0.6856895491234622,0.7797130175203245,0.0520833333333333,0.0769230769230769,life_expectancy::life_expectancy_loss_2019_2022,life_expectancy_loss_2019_2022,0.7487804878049076,0.4186050843760002,0.3301754034289074,-0.2643273525125177,0.7487804878049076,capacity under-realizers,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
GRC,Greece,Europe & Central Asia,High income,0.7354897896001756,0.5648799319924448,0.9824356150333362,0.737662296654285,0.6569813147206365,0.2244791666666666,0.0384615384615384,life_expectancy::life_expectancy_loss_2019_2022,life_expectancy_loss_2019_2022,0.851219512195101,0.690666539870323,0.16055297232477794,-0.12853332402079384,0.851219512195101,uncertain / data-limited systems,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
OMN,Oman,"Middle East, North Africa, Afghanistan & Pakistan",High income,0.7351618152881761,0.2724264016816877,0.9963626333844748,0.7426942829021415,0.9291639431844008,0.3088541666666666,0.0,life_expectancy::life_expectancy_loss_2019_2022,life_expectancy_loss_2019_2022,2.0349999999999966,0.20214855162216516,1.8328514483778315,-1.4673193880196507,2.0349999999999966,uncertain / data-limited systems,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
CRI,Costa Rica,Latin America & Caribbean ,High income,0.732177745182939,0.3614080256350851,0.9230029923788804,0.785519586875447,0.8587803758423436,0.22421875,0.0,life_expectancy::life_expectancy_loss_2019_2022,life_expectancy_loss_2019_2022,0.980000000000004,0.30339834254626846,0.6766016574537355,-0.5416645908902042,0.980000000000004,uncertain / data-limited systems,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
BRN,Brunei Darussalam,East Asia & Pacific,High income,0.7283637268047207,0.300471754304953,0.9412811415580636,0.7571481108901569,0.9145539004657092,0.2921875,0.0769230769230769,life_expectancy::life_expectancy_loss_2019_2022,life_expectancy_loss_2019_2022,2.132000000000005,0.16562634975015106,1.9663736502498539,-1.5742127839417759,2.132000000000005,uncertain / data-limited systems,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
EST,Estonia,Europe & Central Asia,High income,0.7282265704440525,0.5583626360146948,0.8684809203627931,0.7127758379727243,0.7732868874259978,0.0885416666666666,0.0384615384615384,life_expectancy::life_expectancy_loss_2019_2022,life_expectancy_loss_2019_2022,0.8024390243902957,0.6735459224784334,0.12889310191186232,-0.10318749377351658,0.8024390243902957,capacity under-realizers,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
KOR,"Korea, Rep.",East Asia & Pacific,High income,0.7256044338064565,0.5926042318721941,0.937626831948221,0.6950238954767094,0.6771627759287008,0.2104166666666662,0.0769230769230769,life_expectancy::life_expectancy_loss_2019_2022,life_expectancy_loss_2019_2022,0.5463414634146062,0.18996602389165312,0.3563754395229531,-0.28530222254993004,0.5463414634146062,uncertain / data-limited systems,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
LTU,Lithuania,Europe & Central Asia,High income,0.7209567647541534,0.6577686111667523,0.8925885911044664,0.6432972568930223,0.690172599852372,0.2395833333333333,0.0384615384615384,life_expectancy::life_expectancy_loss_2019_2022,life_expectancy_loss_2019_2022,0.6390243902439039,0.5377132386589832,0.10131115158492066,-0.08110630955646732,0.6390243902439039,uncertain / data-limited systems,vulnerability,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
ATG,Antigua and Barbuda,Latin America & Caribbean ,High income,0.7115913123640994,0.3794933092931326,0.9106087451409915,0.768588140659134,0.7876750543631399,0.2627604166666665,0.0384615384615384,life_expectancy::life_expectancy_loss_2019_2022,life_expectancy_loss_2019_2022,-0.3149999999999977,0.21732155328090297,-0.5323215532809007,0.42615877925136947,-0.3149999999999977,uncertain / data-limited systems,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
COL,Colombia,Latin America & Caribbean ,Upper middle income,0.7101912345859036,0.354941997831947,0.8893699607554202,0.7619853913866848,0.8344675883695621,0.2158854166666666,0.0,life_expectancy::life_expectancy_loss_2019_2022,life_expectancy_loss_2019_2022,0.2850000000000108,0.1485798954701334,0.1364201045298774,-0.10921335958215217,0.2850000000000108,uncertain / data-limited systems,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,0.7090108830379578,0.4097274500671538,0.9305901961000154,0.6673311737790726,0.8283947122055891,0.1458333333333333,0.0,life_expectancy::life_expectancy_loss_2019_2022,life_expectancy_loss_2019_2022,0.15500000000000114,0.20386673914314407,-0.048866739143142934,0.03912107216190015,0.15500000000000114,capacity under-realizers,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
ROU,Romania,Europe & Central Asia,High income,0.7028341438153161,0.5402628949409131,0.814117375244629,0.6551166902891886,0.8018396147865335,0.0575520833333333,0.0384615384615384,life_expectancy::life_expectancy_loss_2019_2022,life_expectancy_loss_2019_2022,0.4536585365853085,0.46318983323410573,-0.009531296648797205,0.0076304363772223185,0.4536585365853085,capacity under-realizers,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
SMR,San Marino,Europe & Central Asia,High income,0.7024569819118412,0.5360174970735537,0.8344615091381571,0.6157987426654815,0.8235501787701727,0.3283854166666666,0.2307692307692307,life_expectancy::life_expectancy_loss_2019_2022,life_expectancy_loss_2019_2022,-0.4509999999999934,0.3099448035139822,-0.7609448035139756,0.6091868844019322,-0.4509999999999934,uncertain / data-limited systems,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
PLW,Palau,East Asia & Pacific,High income,0.7024333390699563,0.5362907085599046,0.8902700987864465,0.6075520147203979,0.7756205342130765,0.15625,0.1538461538461538,life_expectancy::life_expectancy_loss_2019_2022,life_expectancy_loss_2019_2022,0.060000000000002274,0.06267308800451357,-0.002673088004511298,0.0021399845897896205,0.060000000000002274,capacity under-realizers,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
SYC,Seychelles,Sub-Saharan Africa ,High income,0.7012259679387803,0.3418739572172526,0.9675630925312452,0.6947525826676225,0.8007142393390014,0.2296874999999999,0.0769230769230769,life_expectancy::life_expectancy_loss_2019_2022,life_expectancy_loss_2019_2022,-0.46341463414638895,-0.10939035504763343,-0.3540242790987555,0.28341996238213346,-0.46341463414638895,uncertain / data-limited systems,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
RUS,Russian Federation,Europe & Central Asia,High income,0.6989983909344943,0.5920132945094181,0.9396085264625544,0.5837960444941198,0.6805756982718847,0.2453125,0.0769230769230769,life_expectancy::life_expectancy_loss_2019_2022,life_expectancy_loss_2019_2022,0.5382926829267944,0.4173003125305486,0.12099237039624583,-0.09686243314590147,0.5382926829267944,uncertain / data-limited systems,vulnerability,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
CHL,Chile,Latin America & Caribbean ,High income,0.6982007888708822,0.4368623179100732,0.9197557906003184,0.7529887957924098,0.6831962511807274,0.21875,0.0384615384615384,life_expectancy::life_expectancy_loss_2019_2022,life_expectancy_loss_2019_2022,1.1479999999999961,0.46219068568940086,0.6858093143105952,-0.5490359321062422,1.1479999999999961,uncertain / data-limited systems,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
TON,Tonga,East Asia & Pacific,Upper middle income,0.6953209446132155,0.2563024879570035,0.975695576146483,0.7043985774546654,0.8448871368947101,0.40625,0.0769230769230769,life_expectancy::life_expectancy_loss_2019_2022,life_expectancy_loss_2019_2022,-0.3430000000000035,-0.12572389299977138,-0.21727610700023214,0.17394396290929043,-0.3430000000000035,uncertain / data-limited systems,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
TUR,Turkiye,Europe & Central Asia,Upper middle income,0.6933497826738224,0.2751721568793997,0.9576042105957356,0.7097883253054541,0.8308344379147002,0.23984375,0.0769230769230769,life_expectancy::life_expectancy_loss_2019_2022,life_expectancy_loss_2019_2022,0.1460000000000008,0.09397237558626119,0.05202762441373961,-0.041651570880144456,0.1460000000000008,uncertain / data-limited systems,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
BRA,Brazil,Latin America & Caribbean ,Upper middle income,0.6888440212001339,0.4951594678053926,0.8271090286894579,0.7033599026092245,0.7297476856964605,0.14609375,0.0384615384615384,life_expectancy::life_expectancy_loss_2019_2022,life_expectancy_loss_2019_2022,0.9369999999999976,0.1460779949810655,0.7909220050189321,-0.6331856263652945,0.9369999999999976,capacity under-realizers,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
SRB,Serbia,Europe & Central Asia,Upper middle income,0.6885828777950316,0.5668824894192857,0.8934190959424905,0.6337486862951238,0.6602812395232264,0.2299479166666666,0.0384615384615384,life_expectancy::life_expectancy_loss_2019_2022,life_expectancy_loss_2019_2022,0.7000000000000028,0.3589270517942604,0.34107294820574247,-0.27305156131133473,0.7000000000000028,uncertain / data-limited systems,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
TUV,Tuvalu,East Asia & Pacific,Upper middle income,0.6882539424419049,0.5312132856025258,0.8053901808714473,0.5212048692670842,0.8952074340265621,0.3125,0.1153846153846153,life_expectancy::life_expectancy_loss_2019_2022,life_expectancy_loss_2019_2022,-0.7430000000000092,-0.5161553570334428,-0.22684464296656637,0.18160421183496944,-0.7430000000000092,uncertain / data-limited systems,vulnerability,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
MKD,North Macedonia,Europe & Central Asia,Upper middle income,0.687622500803049,0.4742074380793902,0.8439322654987391,0.6819603288603566,0.7503899707737098,0.09453125,0.0,life_expectancy::life_expectancy_loss_2019_2022,life_expectancy_loss_2019_2022,2.1775609756098078,0.2718056390886885,1.9057553365211193,-1.5256837953639224,2.1775609756098078,capacity under-realizers,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
