iso3,block,median_rank,mean_rank,rank_std,rank_p05,rank_p95,median_score,top_quartile_probability,bottom_quartile_probability,method_disagreement_index,n_valid_pipelines,n_countries_in_sample,n_indicators,country,region,income_group,expanded_feature_missing_count,expanded_feature_missing_rate
CZE,vulnerability,90.0,83.36666666666666,19.916464434119714,56.0,108.05,0.6720419718218087,0.0,0.0,0.27109374999999997,60,193,9,Czechia,Europe & Central Asia,High income,2,0.0769230769230769
DEU,vulnerability,103.0,90.56666666666666,29.963514850935333,49.0,127.14999999999999,0.669669686181025,0.1,0.0,0.40703124999999996,60,193,9,Germany,Europe & Central Asia,High income,1,0.0384615384615384
DJI,vulnerability,179.5,177.88333333333333,7.474605154937765,165.95,188.0,0.5097651239573224,0.0,1.0,0.11484375000000006,60,193,9,Djibouti,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,2,0.0769230769230769
DMA,vulnerability,134.0,133.41666666666666,7.568116601168939,120.0,145.0,0.5908690048817085,0.0,0.06666666666666667,0.13020833333333334,60,193,9,Dominica,Latin America & Caribbean ,Upper middle income,2,0.0769230769230769
DNK,vulnerability,100.5,90.6,37.466518386420695,39.9,143.25,0.6739152010408834,0.2,0.05,0.5382812499999999,60,193,9,Denmark,Europe & Central Asia,High income,1,0.0384615384615384
DOM,vulnerability,110.0,113.1,10.863854441832942,100.0,131.14999999999998,0.6197780498777815,0.0,0.0,0.16223958333333321,60,193,9,Dominican Republic,Latin America & Caribbean ,Upper middle income,0,0.0
DZA,vulnerability,44.5,46.916666666666664,20.53476050235037,15.95,77.54999999999997,0.7337757530152487,0.6,0.0,0.32083333333333314,60,193,9,Algeria,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,0,0.0
ECU,vulnerability,24.0,27.3,11.610770861575041,9.0,44.449999999999974,0.7496100474474464,0.95,0.0,0.18463541666666652,60,193,9,Ecuador,Latin America & Caribbean ,Upper middle income,0,0.0
EGY,vulnerability,117.0,110.65,23.345110123249935,70.0,140.0,0.6283229864426647,0.0,0.0,0.3645833333333333,60,193,9,"Egypt, Arab Rep.","Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,0,0.0
ERI,vulnerability,93.0,103.03333333333333,33.56285976426257,51.95,144.0,0.6433191199595485,0.0,0.0,0.47942708333333334,60,193,9,Eritrea,Sub-Saharan Africa ,Low income,1,0.0384615384615384
ESP,vulnerability,60.5,50.56666666666667,27.582220521359204,17.9,93.0,0.717895489760584,0.45,0.0,0.3911458333333333,60,193,9,Spain,Europe & Central Asia,High income,1,0.0384615384615384
EST,vulnerability,79.0,76.86666666666666,16.069086954632972,54.550000000000004,95.19999999999999,0.6748294126229278,0.05,0.0,0.21171874999999993,60,193,9,Estonia,Europe & Central Asia,High income,1,0.0384615384615384
ETH,vulnerability,30.5,47.63333333333333,41.76320815688799,6.0,117.0,0.706570563771064,0.55,0.0,0.578125,60,193,9,Ethiopia,Sub-Saharan Africa ,Not classified,0,0.0
FIN,vulnerability,46.0,40.28333333333333,21.223486727889195,13.9,71.19999999999999,0.7255038381719856,0.5,0.0,0.29843749999999997,60,193,9,Finland,Europe & Central Asia,High income,2,0.0769230769230769
FJI,vulnerability,157.0,152.75,12.80576042255984,121.9,163.49999999999997,0.5758186192861179,0.0,0.8,0.21666666666666648,60,193,9,Fiji,East Asia & Pacific,Upper middle income,0,0.0
FRA,vulnerability,76.0,61.53333333333333,26.442684348521723,29.0,98.14999999999999,0.6999025674002589,0.45,0.0,0.36015624999999996,60,193,9,France,Europe & Central Asia,High income,1,0.0384615384615384
FSM,vulnerability,80.0,91.53333333333333,42.04143458806113,36.0,148.0,0.6565924545034652,0.25,0.06666666666666667,0.5833333333333334,60,193,9,"Micronesia, Fed. Sts.",East Asia & Pacific,Lower middle income,3,0.1153846153846153
GAB,vulnerability,176.0,174.28333333333333,15.04669583515117,153.8,192.0,0.5356652931599837,0.0,1.0,0.19895833333333326,60,193,9,Gabon,Sub-Saharan Africa ,Upper middle income,1,0.0384615384615384
GBR,vulnerability,89.0,76.4,30.67583196372458,33.0,115.05,0.6848496814559039,0.3,0.0,0.42734374999999997,60,193,9,United Kingdom,Europe & Central Asia,High income,1,0.0384615384615384
GEO,vulnerability,108.0,104.7,7.56152541929647,91.85,113.19999999999999,0.6337052937373271,0.0,0.0,0.11119791666666663,60,193,9,Georgia,Europe & Central Asia,Upper middle income,0,0.0
GHA,vulnerability,170.0,167.46666666666667,8.560503619660599,149.7,177.0,0.5323008468837057,0.0,0.95,0.14218750000000005,60,193,9,Ghana,Sub-Saharan Africa ,Lower middle income,0,0.0
GIN,vulnerability,171.0,156.05,32.23839584512025,92.5,182.0,0.5466422649333528,0.0,0.75,0.4661458333333333,60,193,9,Guinea,Sub-Saharan Africa ,Lower middle income,1,0.0384615384615384
GMB,vulnerability,177.5,177.6,5.71314274283428,169.75,188.05,0.505186956139559,0.0,1.0,0.09531250000000006,60,193,9,"Gambia, The",Sub-Saharan Africa ,Low income,0,0.0
GNB,vulnerability,174.0,165.71666666666667,20.939668627326036,118.7,183.0,0.5366008909034845,0.0,0.85,0.33489583333333334,60,193,9,Guinea-Bissau,Sub-Saharan Africa ,Low income,1,0.0384615384615384
GNQ,vulnerability,180.0,178.8,4.650448007092076,171.0,184.0,0.5077909534435123,0.0,1.0,0.06770833333333333,60,193,9,Equatorial Guinea,Sub-Saharan Africa ,Upper middle income,2,0.0769230769230769
GRC,vulnerability,88.0,78.35,28.328916322372798,36.85,110.29999999999998,0.6844714640001288,0.21666666666666667,0.0,0.3825520833333333,60,193,9,Greece,Europe & Central Asia,High income,1,0.0384615384615384
GRD,vulnerability,39.0,46.266666666666666,26.965945602226196,16.0,93.0,0.6933606182201217,0.5333333333333333,0.0,0.4010416666666667,60,193,9,Grenada,Latin America & Caribbean ,Upper middle income,2,0.0769230769230769
GTM,vulnerability,52.0,58.1,15.66280094150894,38.0,84.05,0.6798945347406278,0.36666666666666664,0.0,0.23984375,60,193,9,Guatemala,Latin America & Caribbean ,Upper middle income,0,0.0
GUY,vulnerability,54.0,66.63333333333334,37.391160571569436,25.8,119.0,0.6912301071397566,0.45,0.0,0.48541666666666666,60,193,9,Guyana,Latin America & Caribbean ,High income,0,0.0
HND,vulnerability,62.5,58.56666666666667,14.265770999922234,31.85,77.0,0.6989094520426048,0.3,0.0,0.23515624999999998,60,193,9,Honduras,Latin America & Caribbean ,Lower middle income,0,0.0
HRV,vulnerability,54.0,56.11666666666667,12.005681525381593,43.8,79.39999999999998,0.6949797321048603,0.4,0.0,0.18541666666666656,60,193,9,Croatia,Europe & Central Asia,High income,1,0.0384615384615384
HTI,vulnerability,161.0,158.28333333333333,16.68541445561229,126.0,186.05,0.5295349725534695,0.0,0.85,0.3127604166666667,60,193,9,Haiti,Latin America & Caribbean ,Lower middle income,0,0.0
HUN,vulnerability,132.0,129.61666666666667,14.53741341810464,108.6,152.0,0.605278692953717,0.0,0.15,0.2260416666666667,60,193,9,Hungary,Europe & Central Asia,High income,2,0.0769230769230769
IDN,vulnerability,88.5,96.1,13.663454907160194,79.95,115.0,0.6375231538941899,0.0,0.0,0.1825520833333333,60,193,9,Indonesia,East Asia & Pacific,Upper middle income,0,0.0
IND,vulnerability,114.0,108.01666666666667,42.70772438590264,44.75,162.05,0.6074238706557114,0.15,0.2,0.6109375,60,193,9,India,South Asia,Lower middle income,1,0.0384615384615384
IRL,vulnerability,5.0,10.666666666666666,10.981297231606513,1.0,33.14999999999999,0.7809941593738581,1.0,0.0,0.1674479166666666,60,193,9,Ireland,Europe & Central Asia,High income,1,0.0384615384615384
IRN,vulnerability,78.0,74.63333333333334,23.775313994888805,38.95,105.44999999999997,0.6981487498888173,0.23333333333333334,0.0,0.3463541666666665,60,193,9,"Iran, Islamic Rep.","Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,2,0.0769230769230769
IRQ,vulnerability,135.0,134.96666666666667,14.33058113111801,102.85,155.0,0.6071172518827623,0.0,0.23333333333333334,0.2716145833333334,60,193,9,Iraq,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,0,0.0
ISL,vulnerability,46.5,56.983333333333334,45.42117408825487,4.95,134.25,0.7154093517814166,0.5,0.0,0.6734375,60,193,9,Iceland,Europe & Central Asia,High income,1,0.0384615384615384
ISR,vulnerability,78.0,73.5,37.27890377501284,26.0,132.39999999999998,0.7003801538116071,0.4,0.0,0.5541666666666666,60,193,9,Israel,"Middle East, North Africa, Afghanistan & Pakistan",High income,2,0.0769230769230769
ITA,vulnerability,46.0,43.85,20.661417344090086,16.95,73.1,0.720585610860929,0.55,0.0,0.29244791666666664,60,193,9,Italy,Europe & Central Asia,High income,1,0.0384615384615384
JAM,vulnerability,69.5,67.25,13.301159097361904,49.0,90.05,0.657467189740822,0.06666666666666667,0.0,0.2138020833333333,60,193,9,Jamaica,Latin America & Caribbean ,Upper middle income,0,0.0
JOR,vulnerability,90.5,94.38333333333334,42.76255825940362,39.0,154.79999999999995,0.6904978195568878,0.2,0.21666666666666667,0.6031249999999998,60,193,9,Jordan,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,1,0.0384615384615384
JPN,vulnerability,136.0,112.46666666666667,41.27528181477249,58.0,166.25,0.64849065605226,0.0,0.31666666666666665,0.5638020833333334,60,193,9,Japan,East Asia & Pacific,High income,2,0.0769230769230769
KAZ,vulnerability,87.0,86.43333333333334,13.55773661870676,52.95,102.0,0.6697307697371409,0.0,0.0,0.25546874999999997,60,193,9,Kazakhstan,Europe & Central Asia,Upper middle income,0,0.0
KEN,vulnerability,97.0,94.95,43.70065788978468,37.95,149.05,0.6438077519203627,0.25,0.25,0.5786458333333334,60,193,9,Kenya,Sub-Saharan Africa ,Lower middle income,0,0.0
KGZ,vulnerability,28.0,44.85,24.295970173398437,21.0,86.0,0.717679994604732,0.6,0.0,0.3385416666666667,60,193,9,Kyrgyz Republic,Europe & Central Asia,Lower middle income,0,0.0
KHM,vulnerability,33.0,47.416666666666664,25.83814471323787,22.0,87.0,0.7107036733988916,0.6,0.0,0.3385416666666667,60,193,9,Cambodia,East Asia & Pacific,Lower middle income,0,0.0
KIR,vulnerability,156.0,153.35,9.202943369741371,132.95,163.14999999999998,0.5697928064152362,0.0,0.8333333333333334,0.1572916666666666,60,193,9,Kiribati,East Asia & Pacific,Lower middle income,2,0.0769230769230769
KNA,vulnerability,20.0,25.8,19.52758732323752,7.0,61.05,0.7302098342766213,0.85,0.0,0.28151041666666665,60,193,9,St. Kitts and Nevis,Latin America & Caribbean ,High income,2,0.0769230769230769
KOR,vulnerability,62.0,61.233333333333334,32.01320907930906,17.0,121.1,0.6877783058333987,0.3,0.0,0.5421874999999999,60,193,9,"Korea, Rep.",East Asia & Pacific,High income,2,0.0769230769230769
KWT,vulnerability,112.5,109.81666666666666,48.804880789618664,43.9,180.25,0.6685301592326168,0.15,0.25,0.7101562499999999,60,193,9,Kuwait,"Middle East, North Africa, Afghanistan & Pakistan",High income,1,0.0384615384615384
LAO,vulnerability,44.0,64.98333333333333,30.763339473398457,33.9,111.0,0.690103216939742,0.55,0.0,0.4015625,60,193,9,Lao PDR,East Asia & Pacific,Lower middle income,0,0.0
LBN,vulnerability,93.5,95.4,33.24113917021096,39.0,138.54999999999995,0.652506609309643,0.1,0.05,0.5184895833333331,60,193,9,Lebanon,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,1,0.0384615384615384
LBR,vulnerability,178.0,171.4,13.508269072436088,143.55,183.0,0.5266996695481821,0.0,0.9166666666666666,0.20546874999999995,60,193,9,Liberia,Sub-Saharan Africa ,Low income,0,0.0
LBY,vulnerability,155.5,149.61666666666667,31.177498117855592,97.0,187.05,0.6224389413336738,0.0,0.6166666666666667,0.4690104166666667,60,193,9,Libya,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,0,0.0
LCA,vulnerability,5.0,14.5,15.577226967595998,3.95,50.249999999999986,0.7620555996264915,0.9,0.0,0.24114583333333325,60,193,9,St. Lucia,Latin America & Caribbean ,Upper middle income,0,0.0
LKA,vulnerability,2.0,4.9,7.258787777583803,1.0,23.249999999999986,0.8067830171222482,1.0,0.0,0.11588541666666659,60,193,9,Sri Lanka,South Asia,Lower middle income,0,0.0
LSO,vulnerability,189.0,187.03333333333333,5.285094343739024,176.85,192.0,0.48195206677313596,0.0,1.0,0.07890625000000002,60,193,9,Lesotho,Sub-Saharan Africa ,Lower middle income,1,0.0384615384615384
LTU,vulnerability,114.0,117.31666666666666,12.431802854864703,96.85,134.2,0.6213335156012433,0.0,0.0,0.19453124999999996,60,193,9,Lithuania,Europe & Central Asia,High income,1,0.0384615384615384
LUX,vulnerability,69.5,67.15,39.81407833082832,18.0,135.1,0.7095425900428717,0.4,0.0,0.6098958333333333,60,193,9,Luxembourg,Europe & Central Asia,High income,1,0.0384615384615384
LVA,vulnerability,129.0,132.03333333333333,12.394846599382431,114.6,151.1,0.601861156972729,0.0,0.21666666666666667,0.19010416666666666,60,193,9,Latvia,Europe & Central Asia,High income,1,0.0384615384615384
MAR,vulnerability,79.0,73.71666666666667,12.023714992556261,43.0,85.0,0.6870456829756886,0.1,0.0,0.21875,60,193,9,Morocco,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,1,0.0384615384615384
MCO,vulnerability,174.0,164.53333333333333,31.394514736742718,93.85,193.0,0.5233458414450449,0.0,0.8,0.5164062500000001,60,193,9,Monaco,Europe & Central Asia,High income,5,0.1923076923076923
MDA,vulnerability,95.0,88.48333333333333,28.39864531197845,48.85,121.0,0.6458281794623147,0.15,0.0,0.37578125,60,193,9,Moldova,Europe & Central Asia,Upper middle income,0,0.0
MDG,vulnerability,74.0,80.63333333333334,40.41697938023353,31.9,136.05,0.671100385482273,0.4166666666666667,0.0,0.5424479166666667,60,193,9,Madagascar,Sub-Saharan Africa ,Low income,1,0.0384615384615384
MDV,vulnerability,1.0,1.8166666666666667,1.3101102582946553,1.0,4.099999999999994,0.8267245922409396,1.0,0.0,0.016145833333333304,60,193,9,Maldives,South Asia,Upper middle income,0,0.0
MEX,vulnerability,95.0,95.83333333333333,21.58638974498103,60.0,125.39999999999998,0.6773690990670571,0.0,0.0,0.3406249999999999,60,193,9,Mexico,Latin America & Caribbean ,Upper middle income,0,0.0
MHL,vulnerability,155.0,158.2,11.803671745125186,144.0,179.14999999999998,0.5400316583518545,0.0,0.9333333333333333,0.18307291666666656,60,193,9,Marshall Islands,East Asia & Pacific,Upper middle income,4,0.1538461538461538
MKD,vulnerability,83.0,82.41666666666667,5.12930036381398,73.0,91.0,0.6635028353367899,0.0,0.0,0.09375,60,193,9,North Macedonia,Europe & Central Asia,Upper middle income,0,0.0
MLI,vulnerability,159.5,143.9,39.732732098359406,64.6,178.0,0.5578145573031413,0.0,0.7166666666666667,0.5906250000000001,60,193,9,Mali,Sub-Saharan Africa ,Low income,0,0.0
MLT,vulnerability,128.0,116.76666666666667,41.918320046914516,53.0,171.0,0.6335438939006246,0.0,0.25,0.6145833333333334,60,193,9,Malta,"Middle East, North Africa, Afghanistan & Pakistan",High income,1,0.0384615384615384
MMR,vulnerability,87.5,86.61666666666666,38.76514399417199,34.95,138.05,0.6570320011476454,0.25,0.0,0.5369791666666667,60,193,9,Myanmar,East Asia & Pacific,Lower middle income,0,0.0
MNE,vulnerability,85.0,86.51666666666667,9.575126921119926,71.65,100.0,0.6675932940987803,0.0,0.0,0.14765624999999996,60,193,9,Montenegro,Europe & Central Asia,Upper middle income,0,0.0
MNG,vulnerability,151.0,148.78333333333333,16.593263358631084,111.0,169.0,0.5942389565370241,0.0,0.75,0.3020833333333333,60,193,9,Mongolia,East Asia & Pacific,Upper middle income,0,0.0
MOZ,vulnerability,143.0,131.91666666666666,34.28327661638478,66.8,167.0,0.5924629945477322,0.0,0.5,0.521875,60,193,9,Mozambique,Sub-Saharan Africa ,Low income,0,0.0
MRT,vulnerability,143.5,141.53333333333333,13.994602133997555,117.85,157.0,0.5931936482209793,0.0,0.5,0.20390625000000004,60,193,9,Mauritania,Sub-Saharan Africa ,Lower middle income,1,0.0384615384615384
MUS,vulnerability,27.0,45.266666666666666,35.33924478850988,17.0,108.39999999999998,0.6865950867614736,0.7166666666666667,0.0,0.47604166666666653,60,193,9,Mauritius,Sub-Saharan Africa ,Upper middle income,2,0.0769230769230769
MWI,vulnerability,76.0,76.55,54.951319365416516,13.0,154.0,0.6527514836396822,0.5,0.15,0.734375,60,193,9,Malawi,Sub-Saharan Africa ,Low income,1,0.0384615384615384
MYS,vulnerability,76.5,77.63333333333334,23.753572830675857,41.0,111.54999999999997,0.6989928324011194,0.2,0.0,0.3674479166666665,60,193,9,Malaysia,East Asia & Pacific,Upper middle income,1,0.0384615384615384
NAM,vulnerability,148.0,148.28333333333333,17.97692193403037,110.0,168.0,0.5743960422343102,0.0,0.55,0.3020833333333333,60,193,9,Namibia,Sub-Saharan Africa ,Lower middle income,1,0.0384615384615384
NER,vulnerability,140.0,126.15,49.39292290736937,40.5,178.0,0.5864859706676995,0.15,0.4,0.7161458333333334,60,193,9,Niger,Sub-Saharan Africa ,Low income,0,0.0
NGA,vulnerability,191.0,190.61666666666667,1.9243324961023642,188.8,193.0,0.4365924155936673,0.0,1.0,0.02187499999999994,60,193,9,Nigeria,Sub-Saharan Africa ,Lower middle income,1,0.0384615384615384
NIC,vulnerability,32.0,31.733333333333334,9.396571478765837,11.9,43.29999999999998,0.7416742964274688,0.9666666666666667,0.0,0.16354166666666659,60,193,9,Nicaragua,Latin America & Caribbean ,Lower middle income,4,0.1538461538461538
NLD,vulnerability,121.0,107.16666666666667,40.65553126232914,39.0,160.0,0.6455284431383321,0.1,0.25,0.6302083333333334,60,193,9,Netherlands,Europe & Central Asia,High income,1,0.0384615384615384
NOR,vulnerability,33.0,39.6,30.19834432547586,5.8500000000000005,89.24999999999999,0.7300289911855946,0.55,0.0,0.43437499999999996,60,193,9,Norway,Europe & Central Asia,High income,1,0.0384615384615384
NPL,vulnerability,165.0,164.91666666666666,6.611332862760899,157.0,176.0,0.5337404512425941,0.0,1.0,0.09895833333333333,60,193,9,Nepal,South Asia,Lower middle income,0,0.0
NRU,vulnerability,192.0,189.68333333333334,4.360778472806075,181.0,193.0,0.39406779603571934,0.0,1.0,0.0625,60,193,9,Nauru,East Asia & Pacific,High income,3,0.1153846153846153
NZL,vulnerability,43.0,52.016666666666666,33.43625361124592,8.95,107.24999999999999,0.7188777275663436,0.5,0.0,0.5119791666666665,60,193,9,New Zealand,East Asia & Pacific,High income,1,0.0384615384615384
OMN,vulnerability,84.0,79.6,37.48697551594865,20.95,128.54999999999995,0.7209120853505955,0.25,0.0,0.5604166666666665,60,193,9,Oman,"Middle East, North Africa, Afghanistan & Pakistan",High income,0,0.0
PAK,vulnerability,139.0,128.91666666666666,36.46884134283524,63.75,167.14999999999998,0.5837523951523756,0.0,0.5,0.5385416666666666,60,193,9,Pakistan,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,0,0.0
PAN,vulnerability,15.0,20.333333333333332,14.22868776646517,4.0,43.449999999999974,0.7597237222532935,0.95,0.0,0.20546874999999987,60,193,9,Panama,Latin America & Caribbean ,High income,1,0.0384615384615384
PER,vulnerability,95.0,93.96666666666667,26.384949413549297,53.0,134.1,0.6760754068150127,0.0,0.0,0.4223958333333333,60,193,9,Peru,Latin America & Caribbean ,Upper middle income,1,0.0384615384615384
PHL,vulnerability,107.5,99.01666666666667,21.544134288066026,71.75,130.1,0.6211077661409805,0.0,0.0,0.30390625,60,193,9,Philippines,East Asia & Pacific,Lower middle income,0,0.0
PLW,vulnerability,143.0,145.25,19.082823865106196,117.95,176.0,0.6006164866793332,0.0,0.45,0.30234374999999997,60,193,9,Palau,East Asia & Pacific,High income,4,0.1538461538461538
PNG,vulnerability,39.0,55.416666666666664,46.77687878523843,8.0,124.14999999999999,0.6990897482368787,0.55,0.0,0.6049479166666666,60,193,9,Papua New Guinea,East Asia & Pacific,Lower middle income,0,0.0
POL,vulnerability,75.0,74.01666666666667,8.88161334193037,63.0,90.19999999999999,0.670113935877879,0.0,0.0,0.1416666666666666,60,193,9,Poland,Europe & Central Asia,High income,2,0.0769230769230769
